vertex_1,vertex_2,diameter
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3409,3.8867
3409,3410,3.6396
3410,3410,3.6351
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3410,2.9472
3410,3411,3.6016
3411,3411,3.7808
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3411,3.4183
3411,3412,3.6405
3412,3412,4.2127
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3412,4.2225
3412,3413,3.9932
3413,3413,3.5247
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3413,3.4096
3413,3414,3.74
3414,3414,3.3395
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3414,3.7099
3414,3415,3.335
3415,3415,3.1182
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3415,3.2155
3415,3416,3.3376
3416,3416,3.1182
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3416,3.2052
3416,3417,3.5706
3417,3417,3.7831
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3417,2.9472
3417,3418,3.5029
3418,3418,3.7954
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3418,3.3208
3418,3419,4.6635
3419,3419,3.5817
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3419,3.3204
3419,3420,3.7125
3420,3420,4.664
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3420,4.5828
3420,3421,4.4073
3421,3421,3.4884
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3421,3.17
3421,3422,3.8852
3422,3422,3.4884
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3422,3.8236
3422,3423,3.8365
3423,3423,3.2251
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3423,3.8167
3423,3424,3.6583
3424,3424,3.2251
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3424,3.397
3424,3425,3.913
3425,3425,3.6787
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3425,3.9627
3425,3426,4.4483
3426,3426,4.3815
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3426,4.0461
3426,3427,3.9508
3427,3427,7.4799
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3427,8.2264
3427,3428,7.6519
3428,3428,4.5126
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3428,5.6606
3428,3429,5.14
3429,3429,3.7125
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3429,4.3454
3429,3430,3.9079
3430,3430,3.2819
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3430,3.2044
3430,3431,3.4435
3431,3431,3.2819
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3431,3.3197
3431,3432,3.6879
3432,3432,3.4093
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3432,3.3537
3432,3433,4.021
3433,3433,3.4093
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3433,3.2556
3433,3434,3.4668
3434,3434,4.3679
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3434,4.0491
3434,3435,3.6517
3435,3435,4.2654
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3435,4.2099
3435,3436,4.1991
3436,3436,4.2654
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3436,4.0949
3436,3437,3.7581
3437,3437,4.4841
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3437,5.4111
3437,3438,4.7994
3438,3438,4.4841
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3438,3.8666
3438,3439,3.669
3439,3439,3.5085
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
3439,3439,3.759
