vertex_1,vertex_2,diameter,length,flow_rate,rbc_velocity,ht
2147,2242,4.931825161e-06,2.4563148762808057e-05,-3.5918291957758867e-17,-2.396413933109932e-06,0.3
2148,2583,4.605763912199999e-06,0.0001091343620882,-3.652896363492591e-17,-2.7387411640688565e-06,0.3
2148,2461,4.113460064e-06,7.062935887060351e-05,-3.5976725517709024e-17,-3.2591016996272213e-06,0.3
2149,2302,4.5754776e-06,4.2705284386539e-05,-2.0012060437689208e-17,-1.517236248030724e-06,0.3
2150,2184,4.6532449722e-06,2.0463372657278737e-05,1.3046570667332338e-17,9.613029239343224e-07,0.3
2150,2184,3.4121117592e-06,8.024579547452822e-06,4.9325492784942506e-18,6.058527753932559e-07,0.3
2151,2383,3.3256678582e-06,5.236213863603138e-05,-6.606308297178601e-18,-8.455149086395708e-07,0.3
2152,2260,4.703518867399999e-06,6.172986393399183e-05,-1.1324925486337864e-16,-8.193532058047655e-06,0.3
2152,2246,4.1118650436e-06,2.64380641519669e-05,2.9341213224341355e-17,2.659702575427733e-06,0.3
2153,2667,3.3511149884e-06,0.0001282669752336,-9.200194605506231e-18,-1.1632095204716688e-06,0.3
2153,2791,3.2039387226e-06,0.0001198440202219,-3.310416019167996e-17,-4.496903608028274e-06,0.3
2154,2644,3.8395621776e-06,0.0001572587177412,-3.2460264836084508e-18,-3.293363991339675e-07,0.3
2154,2300,3.8440959454000005e-06,0.0001142095586463,-2.3609355789242047e-17,-2.3907493628715172e-06,0.3
2155,2749,4.0522203446e-06,0.0002238177377578,1.411610758936461e-18,1.3108599503569137e-07,0.3
2155,2195,3.6185517312e-06,8.196152422706632e-06,-1.4226897857852303e-17,-1.5895577913460823e-06,0.3
2156,2536,2.9136083126e-06,8.177562324054546e-05,-2.6649483207714666e-18,-4.209257338529876e-07,0.3
2156,2930,3.7230362892e-06,0.0001334804236701,-1.3621714838357876e-17,-1.4532471568195455e-06,0.3
2157,2261,3.435710907e-06,3.3266491276713087e-05,-5.260771597136891e-19,-6.390521464289558e-08,0.3
2157,2455,3.7498636246e-06,6.485494854483297e-05,-2.433061775110563e-17,-2.565589911908044e-06,0.3
2158,2264,4.1118650436e-06,3.131637932947775e-05,3.917760000011014e-18,3.5513447526064105e-07,0.3
2160,2209,4.442759990599999e-06,3.896983379061812e-05,-1.8218358774752003e-16,-1.4515025976252839e-05,0.3
2161,2256,4.2158837318e-06,2.0731321849709863e-05,-6.987639112242398e-18,-6.076991981418342e-07,0.3
2162,2352,4.7228894234e-06,4.621927405444142e-05,-5.968262288709991e-18,-4.287920852140397e-07,0.3
2164,2623,3.7556145192e-06,0.0001245595039735,7.654949468333136e-18,8.051796350810914e-07,0.3
2164,2345,4.038577079799999e-06,4.2580199775697845e-05,1.567683332486875e-17,1.4639153580585085e-06,0.3
2165,2239,3.4124569892e-06,4.438744714134322e-05,-4.141840298616626e-17,-5.0864931269263925e-06,0.3
2165,2185,3.7113599778e-06,7.348649428901354e-05,-9.940768087908179e-18,-1.0659711661882692e-06,0.3
2167,2315,4.213934898399999e-06,4.399854208428197e-05,-7.476935536999471e-17,-6.507522851100601e-06,0.3
2168,2284,4.593460083e-06,2.1388905057061254e-05,-9.707286200315866e-18,-7.31101778873472e-07,0.3
2169,2212,3.2854654788e-06,2.921660322394843e-05,-6.416822294891637e-18,-8.37396968385171e-07,0.3
2170,2298,4.5122470856e-06,3.8780480944615504e-05,-9.194993392883331e-18,-7.137004554068292e-07,0.3
2170,2685,3.319667101e-06,0.0001225088869628,-6.386186704542112e-18,-8.19708450615292e-07,0.3
2171,2429,3.1094641686e-06,4.897396253682915e-05,-6.881754001327994e-17,-9.804408384261839e-06,0.3
2173,2379,2.4741356372000003e-06,5.468337566957918e-05,-2.823161799221867e-18,-5.87217348588581e-07,0.3
2173,2356,3.688021183e-06,7.46573382064083e-05,-2.3911067932471768e-17,-2.59044960555825e-06,0.3
2174,2307,4.3493933678e-06,3.9098318189811295e-05,-7.672126785614013e-18,-6.334184300506656e-07,0.3
2175,2262,5.033608436599999e-06,1.702457954745282e-05,-2.1567856112676366e-16,-1.3892288865936703e-05,0.3
2176,2183,4.4392352104e-06,9.414213562373096e-06,-1.9097934172157057e-18,-1.5236111077117212e-07,0.3
2176,2788,3.886691570200001e-06,0.00014009200257,-1.3661676704164549e-17,-1.3586972346438453e-06,0.3
2177,2237,2.9471874237999995e-06,2.875590139716268e-05,-1.323623173157098e-17,-2.0530833903237995e-06,0.3
2178,2804,3.418307066e-06,0.0001374064400268,3.696734819010471e-17,4.527398762326859e-06,0.3
2179,2529,4.2225403786e-06,7.728621312009588e-05,-1.8482415812127547e-17,-1.6031622144941123e-06,0.3
2180,2296,3.4096345902e-06,2.717011495953578e-05,-2.043518018064174e-17,-2.5129311723697406e-06,0.3
2181,2370,3.709947586e-06,3.721660322394843e-05,-6.930229093139632e-18,-7.436041010208003e-07,0.3
2182,2226,3.2155249118e-06,7.146191474156071e-05,5.2792008929349235e-18,7.130165711792254e-07,0.3
2182,2597,3.2051954270000003e-06,0.0001360946734005,4.735673079716073e-19,6.428967174006159e-08,0.3
2183,2228,2.9471874238e-06,2.0609637027220716e-05,-5.765840391120171e-18,-8.943445066794627e-07,0.3
2184,2202,3.3208165168e-06,6.146264369941972e-05,1.7979119945826e-17,2.306458348190234e-06,0.3
2185,2193,3.320444107e-06,3.955902001659703e-05,5.3484200637866105e-18,6.862472966764787e-07,0.3
2186,2253,4.582789421e-06,1.287831517751085e-05,-2.1892759305212005e-16,-1.6553477082257288e-05,0.3
2187,2386,3.1699640750000004e-06,7.09471961157993e-05,2.53997492506317e-17,3.5094343733191454e-06,0.3
2187,2360,3.8236265182e-06,3.563081678632153e-05,-4.0108029945308523e-17,-4.097039686594819e-06,0.3
2188,2322,3.8167438508e-06,5.677635219840448e-05,-1.0842071441732388e-18,-1.1107821321881257e-07,0.3
2188,2464,3.3969807624e-06,7.184669105241095e-05,-8.639300558452087e-18,-1.0687417636120078e-06,0.3
2189,2244,3.9627480506e-06,3.587685726179281e-05,-1.3814524539607527e-17,-1.3309019327298706e-06,0.3
2190,2259,4.0460596084e-06,1.7781209902474523e-05,-3.1402474434164797e-17,-2.9234487272087624e-06,0.3
2191,2445,8.226389885e-06,4.677781011412251e-05,-8.389728520257068e-17,-2.209220720911525e-06,0.3
2192,2260,5.660601616e-06,1.5170843917394797e-05,-1.008357233596598e-16,-5.289516845623614e-06,0.3
2193,2328,4.3454008102e-06,3.6287671035813904e-05,-5.960413913966732e-18,-4.928543471066114e-07,0.3
2194,2357,3.2044181824e-06,0.0001049464671579,-1.855750931530679e-17,-2.520270134112772e-06,0.3
2194,2384,3.319667101e-06,4.314480645422394e-05,1.077370754170252e-17,1.382875184358466e-06,0.3
2195,2388,3.3536560536e-06,7.243587727838985e-05,-7.758332981518304e-18,-9.7971984870215e-07,0.3
2195,2297,3.2555954456e-06,1.963154574418054e-05,-6.4685648763333764e-18,-8.565571828622023e-07,0.3
2196,2287,4.0490865708e-06,2.0827698166887173e-05,-6.442521888317193e-17,-5.990342556780035e-06,0.3
2197,2243,4.2098941802e-06,3.0656125291633364e-05,-4.620895148502045e-17,-4.028198108681579e-06,0.3
2197,2951,4.0949225426e-06,0.0001688717545567,6.483243394607241e-18,5.917161486936756e-07,0.3
2198,2269,5.4111104012e-06,1.5120955864630136e-05,1.4424934940294247e-17,8.192743883587309e-07,0.3
2198,2245,3.86662817e-06,1.3488681162590578e-05,1.3531117830435392e-16,1.357163375466605e-05,0.3
2199,2406,3.758979559e-06,8.396497608654809e-05,2.487605395428655e-17,2.612753922371194e-06,0.3
2199,2282,3.3204827308e-06,6.653298255342617e-05,3.2670418485595605e-18,4.191811549864225e-07,0.3
2201,2332,4.0356712342e-06,4.163761636302554e-05,-4.8667846375011617e-17,-4.550040406636638e-06,0.3
2201,2409,4.4427599906e-06,3.882769816688716e-05,-2.6586106501918946e-17,-2.118182165879708e-06,0.3
2202,2277,5.4111104012e-06,1.5071067811865476e-05,-9.281651872561289e-17,-5.271579866616858e-06,0.3
2203,2362,3.5996420383999995e-06,3.480578944992734e-05,-1.5888874239184314e-17,-1.7903656232340072e-06,0.3
2205,2230,4.1081786156e-06,7.833683013071954e-05,-7.863191765771257e-17,-7.138359311054613e-06,0.3
2206,2314,3.7089309692e-06,5.0433935405755874e-05,-4.0487862402492905e-17,-4.3462276511652625e-06,0.3
2207,6610,3.6125118732e-06,4.8262362530502064e-05,7.275333684600511e-17,8.150672655702385e-06,0.3
2207,2561,3.3743431568000005e-06,0.0001529941683371,-3.368009635984646e-17,-4.2113937889501795e-06,0.3
2207,2327,4.052322864599999e-06,4.944073498245989e-05,-3.9073240486158664e-17,-3.6282953638903416e-06,0.3
2208,2440,4.208515644e-06,5.001972184338278e-05,-5.428811894576359e-17,-4.735064788383721e-06,0.3
2209,2674,5.782086849200001e-06,9.534022991907157e-05,-4.578077206991272e-16,-2.3126246538280535e-05,0.3
2210,2528,3.9481823444e-06,5.948455241637956e-05,-5.821983002606257e-17,-5.64298076996878e-06,0.3
2211,6612,5.837197780600001e-06,1.4999271042140986e-05,9.513585672286619e-17,4.7252409427243e-06,0.3
2211,2901,3.7586507798e-06,0.0001928676258105,-2.849479840652841e-17,-2.9932602310812695e-06,0.3
2211,2443,4.593460082999999e-06,4.987685726179282e-05,-6.66410583163352e-17,-5.0190542728098525e-06,0.3
2212,2234,3.2751846314e-06,1.2438793109825915e-05,-9.799340291883718e-19,-1.2852379349283745e-07,0.3
2212,2234,4.606136322e-06,1.8731321849709865e-05,-5.436888265702457e-18,-4.075722371119139e-07,0.3
2213,2604,5.2656917572e-06,0.0001052027069984,3.198671795498464e-16,1.905354818514657e-05,0.3
2213,2839,6.9981017112e-06,0.0001250640232342,4.571172338665535e-16,1.63220595777748e-05,0.3
2214,2281,3.7579767704e-06,1.5170843917394797e-05,1.4721718743301828e-16,1.546907161423541e-05,0.3
2215,2689,2.9891769886e-06,0.000164989310633,-3.50835415278728e-19,-5.321276466364464e-08,0.3
2216,2432,3.2908670902e-06,5.547969471230951e-05,-1.3097744562358293e-17,-1.7047762271004088e-06,0.3
2216,2373,4.4563117028e-06,2.9606237238868708e-05,-3.3786067243143157e-17,-2.6780757771011886e-06,0.3
2217,2642,3.2696089744e-06,0.0001142178161387,-1.2631276563629896e-17,-1.661178231469908e-06,0.3
2218,6595,2.8981573582e-06,4.21194979489121e-05,3.721354526955545e-18,5.927474112751345e-07,0.3
2218,2589,2.9808769226e-06,0.0001021384908344,1.1776758488773924e-18,1.7941193945058686e-07,0.3
2218,2550,4.0004954338000005e-06,8.643247749003785e-05,-4.899030375832625e-18,-4.6467319027964e-07,0.3
2219,2220,3.7579767704e-06,8.342416792648604e-06,4.798211612210294e-18,5.041794395325464e-07,0.3
2219,2220,3.7579767704e-06,8.342416792648604e-06,4.798211612210294e-18,5.041794395325464e-07,0.3
2220,2259,3.7579767704e-06,4.065612529163336e-05,9.596423224419955e-18,1.008358879065026e-06,0.3
2221,2545,3.3277053834e-06,5.884887792598799e-05,-1.4192359501300566e-17,-1.8146431640156253e-06,0.3
2221,2590,3.3631174564e-06,8.398955563400091e-05,-2.057073852968211e-17,-2.585964609123625e-06,0.3
2222,2378,4.3559932708e-06,4.024798234810527e-05,5.444401229793181e-18,4.483561427424361e-07,0.3
2222,2391,5.0494322776e-06,6.414407749636492e-05,-2.9579264813248716e-16,-1.8949617609468844e-05,0.3
2223,2402,4.2188563346e-06,3.799854208428196e-05,1.9409997222255878e-17,1.6860663062131198e-06,0.3
2224,2368,3.779233694e-06,5.599781312642295e-05,-8.770337189938743e-17,-9.131258819338909e-06,0.3
2225,2301,4.2097854614e-06,2.433828804643758e-05,-9.379309035155103e-18,-8.176627176558326e-07,0.3
2225,2868,3.2555954456e-06,0.0001252575048264,-1.1971465681146759e-17,-1.585242648812559e-06,0.3
2226,2241,2.9674024582e-06,5.316938600167676e-05,-2.861687160244633e-19,-4.391007373139022e-08,0.3
2227,2716,3.8455007076e-06,0.0001681616124661,1.2089742206550744e-17,1.2235100543354543e-06,0.3
2227,2877,4.480723380999999e-06,0.0001461842501409,-3.1725112839552757e-17,-2.491706060831892e-06,0.3
2228,2235,4.2162151336e-06,2.5142135623730942e-05,-8.54828050903693e-18,-7.433274973521274e-07,0.3
2228,2491,3.3451886178e-06,0.0001202443375588,2.782440117916998e-18,3.527916120567643e-07,0.3
2229,2612,3.7175483704e-06,0.0001413052060056,-5.357481687466268e-18,-5.729411929839339e-07,0.3
2229,2344,4.5912623406e-06,3.1852277714339995e-05,-8.090872003579394e-18,-6.098555940499065e-07,0.3
2230,2281,3.7296514512e-06,4.94585149532087e-05,-1.4852479976474972e-16,-1.579984294399104e-05,0.3
2231,2492,4.2162151336e-06,5.61194979489121e-05,3.28163547715307e-17,2.8535912969577633e-06,0.3
2232,2282,2.9696502686e-06,3.470601334439803e-05,-1.6644847600494205e-17,-2.550944660383783e-06,0.3
2233,2467,3.0148203372e-06,8.311464024484208e-05,-5.739423444327762e-18,-8.588172665995794e-07,0.3
2233,2610,3.7088549138000006e-06,0.000116870541642,-3.43455609316275e-18,-3.686996361967051e-07,0.3
2234,2389,3.6185517312e-06,0.0001911075956671,2.8194427137763216e-18,3.1501365777104477e-07,0.3
2234,2580,3.7088549138e-06,8.13859892256252e-05,-9.236265008666964e-18,-9.915131551617665e-07,0.3
2235,2863,3.4109396934e-06,0.0002350445924179,-3.5594779571639994e-18,-4.374430932381751e-07,0.3
2236,2268,3.2048346996e-06,2.748455241637955e-05,-1.511463899818122e-17,-2.052273314609537e-06,0.3
2237,2470,4.443072318999999e-06,5.075177265095167e-05,1.885200807690114e-18,1.5018096194799404e-07,0.3
2238,2412,3.2822246552e-06,0.000110313463498,2.070997103056536e-17,2.706923213060487e-06,0.3
2238,2811,3.1747989654e-06,0.0001373599517624,1.0285522149547264e-17,1.4176856425626408e-06,0.3
2239,2724,3.7087702752e-06,0.0001118493618829,-8.154103922885579e-18,-8.753756151011623e-07,0.3
2240,2254,6.5274796486e-06,2.4848877925987987e-05,1.0434634193484344e-15,4.23535452445545e-05,0.3
2240,2422,6.9379057884e-06,4.775857222765567e-05,2.1870361288329967e-15,7.935130260798737e-05,0.3
2241,2540,4.5912623406e-06,6.504017264462458e-05,-1.5862851924226768e-17,-1.1956744562632097e-06,0.3
2242,2347,3.9559252262e-06,2.131710828733677e-05,-3.293578163552547e-17,-3.1820564226954633e-06,0.3
2243,2313,4.9742765426e-06,2.3023850589593805e-05,-3.8148394978911826e-17,-2.5079575885596985e-06,0.3
2244,2304,5.270207882e-06,3.1191294718636594e-05,-3.497485487809214e-17,-2.0802373891320546e-06,0.3
2245,2326,3.4298758506000003e-06,4.6583599564049854e-05,6.159659040368975e-17,7.502912074557295e-06,0.3
2245,2492,3.7104642392e-06,0.0001357269481025,7.371458790066513e-17,7.907684572575035e-06,0.3
2246,2555,3.8455007076e-06,7.754663377796397e-05,-1.2183103999746796e-17,-1.2329584851385745e-06,0.3
2247,2822,3.2020885944000004e-06,0.0001669374807076,-7.560534767956735e-18,-1.027977028786033e-06,0.3
2248,2368,4.7375469208e-06,4.3712083963243006e-05,-1.0882578099563852e-16,-7.777483796591554e-06,0.3
2248,2416,3.7086024284e-06,3.55132607100434e-05,3.143807246609134e-17,3.375250852376237e-06,0.3
2249,2438,3.7761187554e-06,5.3608179111502674e-05,-2.4892721364224572e-17,-2.595197719421143e-06,0.3
2250,2339,3.7889213562e-06,2.514893520043496e-05,-9.18324176629327e-17,-9.521328810434366e-06,0.3
2250,2451,6.6572799682e-06,4.231297954112576e-05,-4.755986838215637e-16,-1.8620466935554547e-05,0.3
2251,2383,3.2751846314e-06,3.6462643699419726e-05,3.943096077526312e-18,5.171589626397094e-07,0.3
2251,2325,3.4131822586e-06,7.436140967817237e-05,5.712511426103285e-18,7.013002406858057e-07,0.3
2252,2293,4.4392352104e-06,1.6585057479767888e-05,-6.722275689605276e-18,-5.362953823935109e-07,0.3
2252,2340,4.1087908744e-06,1.8559748974456056e-05,-8.791222881489158e-17,-7.978876608878437e-06,0.3
2253,2391,4.5912623406e-06,5.0705284386539006e-05,-3.0548351116959347e-16,-2.302605060299611e-05,0.3
2254,2340,5.091691970800001e-06,7.216185746711374e-05,3.4391068493165257e-16,2.171704582731534e-05,0.3
2254,2272,5.9380273818e-06,1.392820323027551e-05,6.995527344167821e-16,3.36981035153907e-05,0.3
2255,2318,3.71936059e-06,0.0001030428434751,1.4472358180514975e-17,1.546480817001417e-06,0.3
2255,2309,4.0949225426e-06,3.619129471863659e-05,-2.1432141171557022e-17,-1.956080199432517e-06,0.3
2256,2395,4.966369152e-06,2.631710828733676e-05,-2.083064578574871e-17,-1.373206833813583e-06,0.3
2257,2371,3.4715163708e-06,4.882356942067614e-05,-2.479322680226411e-18,-2.9619539807540764e-07,0.3
2257,2371,4.1069169044e-06,2.063154574418054e-05,-1.7115130246607096e-17,-1.554534803075525e-06,0.3
2258,2396,3.1747989654e-06,0.000167697510851,-2.9745915194232695e-18,-4.0999723964043773e-07,0.3
2259,2553,4.0482516288e-06,9.411536920270107e-05,-2.180605120974465e-17,-2.028245672773355e-06,0.3
2260,2573,5.0559487342e-06,8.668531754221315e-05,-2.1408497822304038e-16,-1.3684585084976317e-05,0.3
2261,2385,4.404456138599999e-06,3.0537840257496214e-05,-9.657787757394339e-18,-7.807280016575905e-07,0.3
2262,2369,3.6185517312e-06,5.3655396333774346e-05,4.7642819053210146e-17,5.323086943083891e-06,0.3
2262,2482,5.660601616e-06,6.104357243297658e-05,-2.633213801799743e-16,-1.3812990375512624e-05,0.3
2263,2266,5.795181274399999e-06,1.0388905057061256e-05,-2.857133798484547e-17,-1.4374844562705878e-06,0.3
2263,2476,4.4657344818e-06,4.709831818981128e-05,-3.4115042875504206e-17,-2.6945631153902464e-06,0.3
2264,2388,4.2225403786e-06,3.141275564665507e-05,-2.7140405570037595e-17,-2.354155059501458e-06,0.3
2265,2557,3.9774565696e-06,8.212143982154607e-05,3.777235234690215e-18,3.616919871550091e-07,0.3
2265,2483,3.7088947296e-06,0.0001143032641329,5.79986561645101e-18,6.226047783914782e-07,0.3
2266,2784,2.9804992676e-06,0.0001445020873861,-4.455570972592551e-18,-6.789160964223413e-07,0.3
2267,2823,3.149704218e-06,0.0001405069450902,-5.18036345849198e-18,-7.231040696345137e-07,0.3
2267,2311,4.0294699668e-06,1.6585057479767888e-05,8.256347907406291e-19,7.738597018712914e-08,0.3
2268,2290,3.71936059e-06,1.248528137423857e-05,-2.846925029397638e-17,-3.0421544923703503e-06,0.3
2268,2359,3.2575173378e-06,3.6023121631734785e-05,1.3354611295795336e-17,1.7667308151945656e-06,0.3
2269,2426,4.9545235634e-06,3.165612529163337e-05,9.149529824844655e-17,6.056425647984651e-06,0.3
2269,2365,4.032623291e-06,5.548722324687255e-05,-7.707036330815401e-17,-7.2144223527021595e-06,0.3
2270,2493,3.3935058116e-06,4.931225058326673e-05,1.66326460914924e-17,2.060956601124274e-06,0.3
2271,2363,3.6125118732e-06,3.999854208428196e-05,2.323215148146433e-17,2.602735077484004e-06,0.3
2272,2317,2.4607799054e-06,5.155562022824502e-05,1.1652754194626332e-18,2.4501527512635775e-07,0.3
2272,2317,5.837197780600001e-06,1.5170843917394797e-05,6.983874589973113e-16,3.4687752113826367e-05,0.3
2273,2320,3.199810981799999e-06,2.2535169427003223e-05,-1.5084257601480684e-18,-2.05327637236693e-07,0.3
2273,2546,3.3336217404e-06,8.784669105241095e-05,-5.186109988247185e-18,-6.612158657849814e-07,0.3
2274,2620,3.7113599778e-06,7.479753195750529e-05,9.325049189714324e-18,9.999462286635499e-07,0.3
2275,6600,5.9446349144e-06,6.187685726179282e-05,1.861285305561585e-16,8.948142356625741e-06,0.3
2275,2977,3.4097526073999995e-06,0.0001575587750156,-1.2195824066177506e-17,-1.499647325713453e-06,0.3
2275,2684,5.8371977806e-06,7.302045080124181e-05,-1.739327064899794e-16,-8.638950384180013e-06,0.3
2276,2322,3.836904049e-06,9.445365724913866e-05,-1.554843894731998e-17,-1.5793050525166162e-06,0.3
2276,2370,3.8806431294e-06,3.950913196383237e-05,-1.175527777380681e-17,-1.1720853912293384e-06,0.3
2277,2516,3.8012275696e-06,7.639278880232922e-05,-1.3756571946984778e-17,-1.4187782384338112e-06,0.3
2277,2559,5.4760437012e-06,5.416258642497274e-05,-7.905994677862721e-17,-4.3971603539855394e-06,0.3
2278,2375,3.9953298568e-06,2.0145535412082956e-05,-2.4014909689885563e-17,-2.282664846589654e-06,0.3
2278,2348,3.9026691914e-06,0.0002002497312909,-6.997487245375898e-18,-6.912602825326359e-07,0.3
2279,2333,4.9429240226e-06,4.3191294718636594e-05,-5.708665563939548e-18,-3.7940475255081367e-07,0.3
2280,2439,3.836083889e-06,4.001972184338277e-05,4.956710345094744e-16,5.036449679993843e-05,0.3
2280,2637,7.776117801599999e-06,7.40654811499364e-05,2.336184253272185e-15,6.846766370262237e-05,0.3
2281,2412,3.3336217404e-06,0.0001109642471286,-1.307612331730894e-18,-1.6671725474314242e-07,0.3
2282,2378,4.298942566e-06,2.30990471476703e-05,-1.337780575193421e-17,-1.1262310647046886e-06,0.3
2283,2564,2.9696502686e-06,9.404017264462458e-05,-6.384096885840906e-19,-9.784095507023483e-08,0.3
2284,2394,4.9703278542e-06,7.558019977569785e-05,-4.1780211079306404e-17,-2.750478548049844e-06,0.3
2284,2309,4.478366851799999e-06,1.0560477932315066e-05,3.207292487899119e-17,2.5212549674792768e-06,0.3
